2020-04-26 15:04:189 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 15:04:261 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 15:04:307 INFO  WelcomeAdminPage :23 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (f5e97d12ed0e9fd651fa5458f3892875)] -> xpath: //a[@id='welcome']]
2020-04-26 15:04:334 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 15:04:411 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (33b7f40c8cfe40f9b7e0a9c0e6d79d28)] -> id: txtUsername]
2020-04-26 15:04:662 INFO  HomePage :51 - Entering Password : admin1236789 [[ChromeDriver: chrome on WINDOWS (33b7f40c8cfe40f9b7e0a9c0e6d79d28)] -> id: txtPassword]
2020-04-26 15:04:821 INFO  HomePage :57 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (33b7f40c8cfe40f9b7e0a9c0e6d79d28)] -> id: btnLogin]
2020-04-26 15:04:866 INFO  HomePage :62 - Displaying Login Error Message : [[ChromeDriver: chrome on WINDOWS (33b7f40c8cfe40f9b7e0a9c0e6d79d28)] -> id: spanMessage]
2020-04-26 15:04:762 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 15:04:92 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (39588d6dd559bc5c18486796c6e3e811)] -> id: txtUsername]
2020-04-26 15:04:347 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (39588d6dd559bc5c18486796c6e3e811)] -> id: txtPassword]
2020-04-26 15:04:810 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 15:04:909 INFO  HomePage :62 - Displaying Login Error Message : Proxy element for: DefaultElementLocator 'By.id: spanMessage'
2020-04-26 15:04:333 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 15:04:645 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (d1f0351de2227e125b9cc7f14a0eee18)] -> id: txtUsername]
2020-04-26 15:04:994 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (d1f0351de2227e125b9cc7f14a0eee18)] -> id: txtPassword]
2020-04-26 15:04:493 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 15:04:448 INFO  HomePage :41 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (d1f0351de2227e125b9cc7f14a0eee18)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-26 15:04:663 INFO  HomePage :50 - Enter Employee Name :  Fiona Grace On Employee name Field [[ChromeDriver: chrome on WINDOWS (d1f0351de2227e125b9cc7f14a0eee18)] -> id: empsearch_employee_name_empName]
2020-04-26 15:04:420 INFO  HomePage :56 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (d1f0351de2227e125b9cc7f14a0eee18)] -> id: searchBtn]
2020-04-26 15:04:490 INFO  HomePage :61 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (d1f0351de2227e125b9cc7f14a0eee18)] -> xpath: //a[contains(text(),'Fiona')]]
2020-04-26 15:04:415 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 15:04:93 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (1d293b49a4c7a6da348446ba1c03bb5c)] -> id: txtUsername]
2020-04-26 15:04:312 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (1d293b49a4c7a6da348446ba1c03bb5c)] -> id: txtPassword]
2020-04-26 15:04:29 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 15:04:62 INFO  HomePage :41 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (1d293b49a4c7a6da348446ba1c03bb5c)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-26 15:04:625 INFO  HomePage :50 - Enter Employee Name :  Govind Maharaj Prabhudeva On Employee name Field [[ChromeDriver: chrome on WINDOWS (1d293b49a4c7a6da348446ba1c03bb5c)] -> id: empsearch_employee_name_empName]
2020-04-26 15:04:261 INFO  HomePage :56 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (1d293b49a4c7a6da348446ba1c03bb5c)] -> id: searchBtn]
2020-04-26 15:04:304 INFO  HomePage :67 - Displaying No records Message : [[ChromeDriver: chrome on WINDOWS (1d293b49a4c7a6da348446ba1c03bb5c)] -> xpath: //td[contains(text(),'No Records Found')]]
2020-04-26 19:04:448 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:923 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:512 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:446 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:59 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:240 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:398 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:294 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:228 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (8b7b436648149cfd2b7530e3679fb6a0)] -> id: txtUsername]
2020-04-26 19:04:454 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (8b7b436648149cfd2b7530e3679fb6a0)] -> id: txtPassword]
2020-04-26 19:04:825 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 19:04:906 INFO  WelcomeAdminPage :23 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (8b7b436648149cfd2b7530e3679fb6a0)] -> xpath: //a[@id='welcome']]
2020-04-26 19:04:524 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:88 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (f9efd3b4a0a14f317591245a7373af56)] -> id: txtUsername]
2020-04-26 19:04:380 INFO  HomePage :51 - Entering Password : admin1236789 [[ChromeDriver: chrome on WINDOWS (f9efd3b4a0a14f317591245a7373af56)] -> id: txtPassword]
2020-04-26 19:04:502 INFO  HomePage :57 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (f9efd3b4a0a14f317591245a7373af56)] -> id: btnLogin]
2020-04-26 19:04:548 INFO  HomePage :62 - Displaying Login Error Message : [[ChromeDriver: chrome on WINDOWS (f9efd3b4a0a14f317591245a7373af56)] -> id: spanMessage]
2020-04-26 19:04:238 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:151 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (f2a1f06285d04f81f650ee61bcef6bfd)] -> id: txtUsername]
2020-04-26 19:04:563 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (f2a1f06285d04f81f650ee61bcef6bfd)] -> id: txtPassword]
2020-04-26 19:04:05 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 19:04:75 INFO  HomePage :62 - Displaying Login Error Message : Proxy element for: DefaultElementLocator 'By.id: spanMessage'
2020-04-26 19:04:762 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:660 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (3ed25974f349595638a55f9c47bfc086)] -> id: txtUsername]
2020-04-26 19:04:58 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (3ed25974f349595638a55f9c47bfc086)] -> id: txtPassword]
2020-04-26 19:04:654 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 19:04:191 INFO  HomePage :41 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (3ed25974f349595638a55f9c47bfc086)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-26 19:04:813 INFO  HomePage :50 - Enter Employee Name :  Fiona Grace On Employee name Field [[ChromeDriver: chrome on WINDOWS (3ed25974f349595638a55f9c47bfc086)] -> id: empsearch_employee_name_empName]
2020-04-26 19:04:821 INFO  HomePage :56 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (3ed25974f349595638a55f9c47bfc086)] -> id: searchBtn]
2020-04-26 19:04:891 INFO  HomePage :61 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (3ed25974f349595638a55f9c47bfc086)] -> xpath: //a[contains(text(),'Fiona')]]
2020-04-26 19:04:641 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 19:04:377 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (920713ca1aa88b1e519b947ac83c4e56)] -> id: txtUsername]
2020-04-26 19:04:865 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (920713ca1aa88b1e519b947ac83c4e56)] -> id: txtPassword]
2020-04-26 19:04:999 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 19:04:630 INFO  HomePage :41 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (920713ca1aa88b1e519b947ac83c4e56)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-26 19:04:176 INFO  HomePage :50 - Enter Employee Name :  Govind Maharaj Prabhudeva On Employee name Field [[ChromeDriver: chrome on WINDOWS (920713ca1aa88b1e519b947ac83c4e56)] -> id: empsearch_employee_name_empName]
2020-04-26 19:04:899 INFO  HomePage :56 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (920713ca1aa88b1e519b947ac83c4e56)] -> id: searchBtn]
2020-04-26 19:04:959 INFO  HomePage :67 - Displaying No records Message : [[ChromeDriver: chrome on WINDOWS (920713ca1aa88b1e519b947ac83c4e56)] -> xpath: //td[contains(text(),'No Records Found')]]
2020-04-26 22:04:81 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 22:04:48 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (fff13628ce10c4b9a0728bc15e556f7a)] -> id: txtUsername]
2020-04-26 22:04:275 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (fff13628ce10c4b9a0728bc15e556f7a)] -> id: txtPassword]
2020-04-26 22:04:826 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 22:04:888 INFO  WelcomeAdminPage :23 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (fff13628ce10c4b9a0728bc15e556f7a)] -> xpath: //a[@id='welcome']]
2020-04-26 22:04:19 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 22:04:288 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (3ee1588cac0cf3c96347ff7804e1b3ed)] -> id: txtUsername]
2020-04-26 22:04:643 INFO  HomePage :51 - Entering Password : admin1236789 [[ChromeDriver: chrome on WINDOWS (3ee1588cac0cf3c96347ff7804e1b3ed)] -> id: txtPassword]
2020-04-26 22:04:854 INFO  HomePage :57 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (3ee1588cac0cf3c96347ff7804e1b3ed)] -> id: btnLogin]
2020-04-26 22:04:918 INFO  HomePage :62 - Displaying Login Error Message : [[ChromeDriver: chrome on WINDOWS (3ee1588cac0cf3c96347ff7804e1b3ed)] -> id: spanMessage]
2020-04-26 22:04:613 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 22:04:386 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (eaf500a1f584375a150a1ec4858034ee)] -> id: txtUsername]
2020-04-26 22:04:685 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (eaf500a1f584375a150a1ec4858034ee)] -> id: txtPassword]
2020-04-26 22:04:377 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 22:04:601 INFO  HomePage :41 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (eaf500a1f584375a150a1ec4858034ee)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-26 22:04:37 INFO  HomePage :50 - Enter Employee Name :  Fiona Grace On Employee name Field [[ChromeDriver: chrome on WINDOWS (eaf500a1f584375a150a1ec4858034ee)] -> id: empsearch_employee_name_empName]
2020-04-26 22:04:835 INFO  HomePage :56 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (eaf500a1f584375a150a1ec4858034ee)] -> id: searchBtn]
2020-04-26 22:04:909 INFO  HomePage :61 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (eaf500a1f584375a150a1ec4858034ee)] -> xpath: //a[contains(text(),'Fiona')]]
2020-04-26 22:04:133 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-26 22:04:433 INFO  HomePage :45 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (6bd0f5b33df083d88caefa495c461488)] -> id: txtUsername]
2020-04-26 22:04:796 INFO  HomePage :51 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (6bd0f5b33df083d88caefa495c461488)] -> id: txtPassword]
2020-04-26 22:04:266 INFO  HomePage :57 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-26 22:04:475 INFO  HomePage :41 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (6bd0f5b33df083d88caefa495c461488)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-26 22:04:142 INFO  HomePage :50 - Enter Employee Name :  Govind Maharaj Prabhudeva On Employee name Field [[ChromeDriver: chrome on WINDOWS (6bd0f5b33df083d88caefa495c461488)] -> id: empsearch_employee_name_empName]
2020-04-26 22:04:888 INFO  HomePage :56 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (6bd0f5b33df083d88caefa495c461488)] -> id: searchBtn]
2020-04-26 22:04:942 INFO  HomePage :67 - Displaying No records Message : [[ChromeDriver: chrome on WINDOWS (6bd0f5b33df083d88caefa495c461488)] -> xpath: //td[contains(text(),'No Records Found')]]
2020-04-28 10:04:226 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 10:04:750 INFO  HomePage :42 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (c7f9ecd85661394fdfe90f6319e7ce67)] -> id: txtUsername]
2020-04-28 10:04:944 INFO  HomePage :48 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (c7f9ecd85661394fdfe90f6319e7ce67)] -> id: txtPassword]
2020-04-28 10:04:533 INFO  HomePage :54 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-28 10:04:589 INFO  WelcomeAdminPage :23 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (c7f9ecd85661394fdfe90f6319e7ce67)] -> xpath: //a[@id='welcome']]
2020-04-28 10:04:650 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 10:04:411 INFO  HomePage :42 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (145721b33ea8ff118cc1b388bad138c3)] -> id: txtUsername]
2020-04-28 10:04:634 INFO  HomePage :48 - Entering Password : admin1236789 [[ChromeDriver: chrome on WINDOWS (145721b33ea8ff118cc1b388bad138c3)] -> id: txtPassword]
2020-04-28 10:04:814 INFO  HomePage :54 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (145721b33ea8ff118cc1b388bad138c3)] -> id: btnLogin]
2020-04-28 10:04:874 INFO  HomePage :59 - Displaying Login Error Message : [[ChromeDriver: chrome on WINDOWS (145721b33ea8ff118cc1b388bad138c3)] -> id: spanMessage]
2020-04-28 10:04:191 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 10:04:69 INFO  HomePage :42 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (50ec9ec355dab8f0d4e9bd1d29a1afbd)] -> id: txtUsername]
2020-04-28 10:04:347 INFO  HomePage :48 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (50ec9ec355dab8f0d4e9bd1d29a1afbd)] -> id: txtPassword]
2020-04-28 10:04:818 INFO  HomePage :54 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-28 10:04:923 INFO  HomePage :39 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (50ec9ec355dab8f0d4e9bd1d29a1afbd)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-28 10:04:372 INFO  HomePage :48 - Enter Employee Name :  Fiona Grace On Employee name Field [[ChromeDriver: chrome on WINDOWS (50ec9ec355dab8f0d4e9bd1d29a1afbd)] -> id: empsearch_employee_name_empName]
2020-04-28 10:04:284 INFO  HomePage :54 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (50ec9ec355dab8f0d4e9bd1d29a1afbd)] -> id: searchBtn]
2020-04-28 10:04:340 INFO  HomePage :59 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (50ec9ec355dab8f0d4e9bd1d29a1afbd)] -> xpath: //a[contains(text(),'Fiona')]]
2020-04-28 10:04:230 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 10:04:339 INFO  HomePage :42 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (fe0e2df04f73fd78fd0dd18fbb721874)] -> id: txtUsername]
2020-04-28 10:04:545 INFO  HomePage :48 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (fe0e2df04f73fd78fd0dd18fbb721874)] -> id: txtPassword]
2020-04-28 10:04:231 INFO  HomePage :54 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-28 10:04:392 INFO  HomePage :39 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (fe0e2df04f73fd78fd0dd18fbb721874)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-28 10:04:943 INFO  HomePage :48 - Enter Employee Name :  Arvind Gajraj Prabhudeva On Employee name Field [[ChromeDriver: chrome on WINDOWS (fe0e2df04f73fd78fd0dd18fbb721874)] -> id: empsearch_employee_name_empName]
2020-04-28 10:04:683 INFO  HomePage :54 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (fe0e2df04f73fd78fd0dd18fbb721874)] -> id: searchBtn]
2020-04-28 10:04:728 INFO  HomePage :65 - Displaying No records Message : [[ChromeDriver: chrome on WINDOWS (fe0e2df04f73fd78fd0dd18fbb721874)] -> xpath: //td[contains(text(),'No Records Found')]]
2020-04-28 17:04:660 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:481 INFO  HomePage :42 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (47b727b5ada2d3658f9a2024ad221ce7)] -> id: txtUsername]
2020-04-28 17:04:878 INFO  HomePage :48 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (47b727b5ada2d3658f9a2024ad221ce7)] -> id: txtPassword]
2020-04-28 17:04:284 INFO  HomePage :54 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-28 17:04:341 INFO  WelcomeAdminPage :23 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (47b727b5ada2d3658f9a2024ad221ce7)] -> xpath: //a[@id='welcome']]
2020-04-28 17:04:284 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:450 INFO  HomePage :42 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (36db0420706743cfe49bd010698522a6)] -> id: txtUsername]
2020-04-28 17:04:895 INFO  HomePage :48 - Entering Password : admin1236789 [[ChromeDriver: chrome on WINDOWS (36db0420706743cfe49bd010698522a6)] -> id: txtPassword]
2020-04-28 17:04:939 INFO  HomePage :54 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (36db0420706743cfe49bd010698522a6)] -> id: btnLogin]
2020-04-28 17:04:999 INFO  HomePage :59 - Displaying Login Error Message : [[ChromeDriver: chrome on WINDOWS (36db0420706743cfe49bd010698522a6)] -> id: spanMessage]
2020-04-28 17:04:856 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:441 INFO  HomePage :42 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (589c59a071d1f103029101251a81f9c9)] -> id: txtUsername]
2020-04-28 17:04:703 INFO  HomePage :48 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (589c59a071d1f103029101251a81f9c9)] -> id: txtPassword]
2020-04-28 17:04:39 INFO  HomePage :54 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-28 17:04:246 INFO  HomePage :39 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (589c59a071d1f103029101251a81f9c9)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-28 17:04:666 INFO  HomePage :48 - Enter Employee Name :  Fiona Grace On Employee name Field [[ChromeDriver: chrome on WINDOWS (589c59a071d1f103029101251a81f9c9)] -> id: empsearch_employee_name_empName]
2020-04-28 17:04:417 INFO  HomePage :54 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (589c59a071d1f103029101251a81f9c9)] -> id: searchBtn]
2020-04-28 17:04:480 INFO  HomePage :59 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (589c59a071d1f103029101251a81f9c9)] -> xpath: //a[contains(text(),'Fiona')]]
2020-04-28 17:04:274 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:372 INFO  HomePage :42 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (8ff5b0efd40c57f0cf90b77d2e383b2c)] -> id: txtUsername]
2020-04-28 17:04:50 INFO  HomePage :48 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (8ff5b0efd40c57f0cf90b77d2e383b2c)] -> id: txtPassword]
2020-04-28 17:04:82 INFO  HomePage :54 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-28 17:04:746 INFO  HomePage :39 - Clicking on PIM Link : [[ChromeDriver: chrome on WINDOWS (8ff5b0efd40c57f0cf90b77d2e383b2c)] -> xpath: //b[contains(text(),'PIM')]]
